Red,Green,Blue,HueCode,HueNum,Value,Chroma,Remarks
51,0,136,PB,8.32,1.76,16.03,
51,0,153,PB,7.95,1.98,18.15,
51,0,170,PB,7.62,2.21,19.68,
51,0,187,PB,7.45,2.44,21.19,
51,17,34,R,1.16,1.03,3.37,
51,17,51,RP,0.76,1.12,4.71,
51,17,68,P,3.8,1.23,6.78,
51,17,85,P,1.19,1.38,8.83,
51,17,102,PB,9.81,1.55,10.84,
51,17,119,PB,8.93,1.74,12.97,
51,17,136,PB,8.38,1.93,15.15,
51,17,153,PB,7.96,2.14,16.93,
51,17,170,PB,7.66,2.35,18.57,
51,17,187,PB,7.47,2.56,20.33,
51,17,238,PB,7.32,3.2,25.52,
51,34,0,Y,3.71,1.43,3.12,
51,34,17,Y,1.05,1.45,2.2,
51,34,34,YR,2.68,1.5,1.27,
51,34,51,RP,0.43,1.56,1.84,
51,34,68,P,2.4,1.65,4.04,
51,34,85,P,0.25,1.77,6.49,
51,34,102,PB,9.35,1.9,8.81,
51,34,119,PB,8.74,2.05,11.13,
51,34,136,PB,8.26,2.22,13.14,
51,34,153,PB,7.9,2.39,15.01,
51,34,170,PB,7.65,2.57,16.86,
51,34,187,PB,7.49,2.76,18.93,
51,34,204,PB,7.43,2.96,21.03,
51,34,221,PB,7.37,3.15,22.69,
51,51,0,GY,1.16,2.01,4.54,
51,51,17,GY,1.41,2.03,3.67,
51,51,34,GY,1.84,2.05,2.36,
51,51,51,GY,6.78,2.1,0.5,
51,51,68,PB,6.97,2.17,1.74,
51,51,85,PB,7.74,2.25,3.96,
51,51,102,PB,7.88,2.35,6.23,
51,51,119,PB,7.89,2.47,8.43,
51,51,136,PB,7.81,2.6,10.63,
51,51,153,PB,7.68,2.75,12.86,
51,51,170,PB,7.58,2.9,14.91,
51,51,187,PB,7.48,3.06,16.97,
51,51,204,PB,7.41,3.23,19.05,
51,51,221,PB,7.36,3.41,20.95,
51,51,238,PB,7.33,3.59,22.85,
51,51,255,PB,7.31,3.77,24.79,
51,68,0,GY,4.84,2.6,5.89,
51,68,17,GY,5.34,2.61,5.22,
51,68,34,GY,6.44,2.63,4.22,
51,68,51,GY,9.33,2.67,2.99,
51,68,68,BG,1.82,2.72,2,
51,68,85,B,8.96,2.78,2.3,
51,68,102,PB,4.45,2.86,4.14,
51,68,119,PB,6.1,2.95,6.3,
51,68,136,PB,6.75,3.05,8.59,
51,68,153,PB,7.08,3.17,10.73,
51,68,170,PB,7.22,3.3,12.88,
51,68,187,PB,7.26,3.43,14.93,
51,68,204,PB,7.28,3.58,17,
51,68,221,PB,7.29,3.73,19.02,
51,68,238,PB,7.31,3.89,21.08,
51,68,255,PB,7.31,4.06,23.16,
51,85,0,GY,6.46,3.18,7.57,
51,85,17,GY,6.87,3.19,6.95,
51,85,34,GY,7.82,3.21,6.05,
51,85,51,GY,9.64,3.23,4.89,
51,85,68,G,3.04,3.27,3.79,
51,85,85,BG,3.28,3.32,3,
51,85,102,B,4.41,3.38,3.12,
51,85,119,PB,1.14,3.45,4.62,
51,85,136,PB,4.31,3.54,6.6,
51,85,153,PB,5.71,3.63,8.74,
51,85,170,PB,6.36,3.74,10.96,
51,85,187,PB,6.76,3.85,13.22,
51,85,204,PB,6.98,3.98,15.41,
51,85,221,PB,7.1,4.11,17.3,
51,85,238,PB,7.17,4.25,19,
51,85,255,PB,7.22,4.4,20.78,
51,102,0,GY,7.36,3.76,8.74,
51,102,17,GY,7.75,3.76,8.25,
51,102,34,GY,8.47,3.78,7.51,
51,102,51,GY,9.78,3.8,6.52,
51,102,68,G,1.53,3.83,5.51,
51,102,85,G,5.8,3.87,4.56,
51,102,102,BG,3.96,3.92,3.93,
51,102,119,B,2.38,3.97,4.02,
51,102,136,B,8.68,4.04,5.38,
51,102,153,PB,2.35,4.12,7.15,
51,102,170,PB,4.64,4.21,9.12,
51,102,187,PB,5.68,4.31,11.22,
51,102,204,PB,6.25,4.42,13.26,
51,102,221,PB,6.61,4.53,15.21,
51,102,238,PB,6.85,4.65,17.08,
51,102,255,PB,7.01,4.78,18.86,
51,119,0,GY,8.04,4.32,10.06,
51,119,17,GY,8.32,4.33,9.65,
51,119,34,GY,8.86,4.34,8.98,
51,119,51,GY,9.86,4.36,8.1,
51,119,68,G,1,4.38,7.15,
51,119,85,G,2.85,4.41,6.17,
51,119,102,G,7.72,4.46,5.35,
51,119,119,BG,4.35,4.51,4.86,
51,119,136,B,1.13,4.56,4.88,
51,119,153,B,6.82,4.63,5.87,
51,119,170,PB,0.79,4.71,7.49,
51,119,187,PB,3.17,4.79,9.38,
51,119,204,PB,5.01,4.88,11.39,
51,119,221,PB,5.75,4.98,13.43,
51,119,238,PB,6.25,5.09,15.24,
51,119,255,PB,6.59,5.2,16.95,
51,136,0,GY,8.5,4.89,11.47,
51,136,17,GY,8.73,4.89,11.12,
51,136,34,GY,9.16,4.9,10.54,
51,136,51,GY,9.91,4.92,9.76,
51,136,68,G,0.68,4.94,8.84,
51,136,85,G,1.88,4.97,7.89,
51,136,102,G,4.25,5,7.06,
51,136,119,G,9.12,5.04,6.33,
51,136,136,BG,4.75,5.09,5.86,
51,136,153,B,0.43,5.15,5.72,
51,136,170,B,5.54,5.21,6.47,
51,136,187,B,9.49,5.29,7.91,
51,136,204,PB,1.96,5.37,9.63,
51,136,221,PB,3.89,5.46,11.43,
51,136,238,PB,5.22,5.55,13.21,
51,136,255,PB,5.84,5.65,14.9,
51,153,0,GY,8.82,5.45,12.74,
51,153,17,GY,9,5.46,12.41,
51,153,34,GY,9.34,5.46,11.87,
51,153,51,GY,9.91,5.48,11.12,
51,153,68,G,0.51,5.49,10.29,
51,153,85,G,1.37,5.52,9.36,
51,153,102,G,2.76,5.55,8.53,
51,153,119,G,5.29,5.58,7.64,
51,153,136,BG,0.14,5.63,6.95,
51,153,153,BG,4.99,5.68,6.47,
51,153,170,B,0.03,5.73,6.37,
51,153,187,B,4.62,5.8,7,
51,153,204,B,8.26,5.87,8.33,
51,153,221,PB,1.01,5.95,10,
51,153,238,PB,2.88,6.03,11.57,
51,153,255,PB,4.48,6.12,13.16,
51,170,0,GY,9.1,6.01,14.06,
51,170,17,GY,9.24,6.02,13.77,
51,170,34,GY,9.5,6.02,13.3,
51,170,51,GY,9.95,6.03,12.64,
51,170,68,G,0.43,6.05,11.89,
51,170,85,G,1.09,6.07,10.96,
51,170,102,G,2.07,6.1,10.07,
51,170,119,G,3.69,6.13,9.26,
51,170,136,G,6.45,6.17,8.42,
51,170,153,BG,1.01,6.21,7.68,
51,170,170,BG,5.33,6.26,7.2,
51,170,187,BG,9.83,6.32,7.12,
51,170,204,B,4,6.38,7.59,
51,170,221,B,7.33,6.45,8.67,
51,170,238,PB,0.14,6.53,10.06,
51,170,255,PB,2.01,6.61,11.48,
51,187,0,GY,9.27,6.57,15.21,
51,187,17,GY,9.38,6.58,14.95,
51,187,34,GY,9.6,6.58,14.5,
51,187,51,GY,9.97,6.59,13.86,
51,187,68,G,0.37,6.61,13.18,
51,187,85,G,0.9,6.62,12.35,
51,187,102,G,1.64,6.65,11.45,
51,187,119,G,2.74,6.68,10.64,
51,187,136,G,4.38,6.71,9.83,
51,187,153,G,7.4,6.75,9.05,
51,187,170,BG,1.74,6.79,8.38,
51,187,187,BG,5.68,6.84,7.97,
51,187,204,BG,9.72,6.9,7.88,
51,187,221,B,3.52,6.96,8.27,
51,187,238,B,6.6,7.03,9.06,
51,187,255,B,9.34,7.1,10.18,
51,204,0,GY,9.43,7.13,16.43,
51,204,17,GY,9.53,7.14,16.18,
51,204,34,GY,9.7,7.14,15.78,
51,204,51,GY,9.99,7.15,15.19,
51,204,68,G,0.37,7.16,14.65,
51,204,85,G,0.87,7.18,13.96,
51,204,102,G,1.43,7.2,12.98,
51,204,119,G,2.19,7.22,11.98,
51,204,136,G,3.41,7.25,11.18,
51,204,153,G,4.94,7.29,10.33,
51,204,170,G,8.31,7.33,9.6,
51,204,187,BG,2.35,7.37,8.97,
51,204,204,BG,5.94,7.43,8.54,
51,204,221,BG,9.67,7.48,8.39,
51,204,238,B,3.16,7.54,8.58,
51,204,255,B,5.87,7.61,9.15,
51,221,0,GY,9.54,7.69,17.38,
51,221,17,GY,9.62,7.69,17.17,
51,221,34,GY,9.76,7.7,16.8,
51,221,51,BG,0,7.7,16.27,
51,221,68,G,0.32,7.71,15.77,
51,221,85,G,0.74,7.73,15.13,
51,221,102,G,1.26,7.75,14.38,
51,221,119,G,1.9,7.77,13.45,
51,221,136,G,2.73,7.8,12.44,
51,221,153,G,3.96,7.83,11.61,
51,221,170,G,5.78,7.86,10.78,
51,221,187,G,9.07,7.91,10.15,
51,221,204,BG,2.85,7.95,9.56,
51,221,221,BG,6.19,8,9.12,
51,221,238,BG,9.74,8.06,8.85,
51,221,255,B,2.95,8.12,8.91,
51,238,0,GY,9.65,8.24,18.24,
51,238,17,GY,9.71,8.24,18.05,
51,238,34,GY,9.83,8.25,17.72,
51,238,51,G,0.03,8.25,17.25,
51,238,68,G,0.29,8.26,16.76,
51,238,85,G,0.64,8.28,16.15,
51,238,102,G,1.08,8.29,15.41,
51,238,119,G,1.63,8.31,14.58,
51,238,136,G,2.3,8.34,13.66,
51,238,153,G,3.25,8.37,12.76,
51,238,170,G,4.41,8.4,11.86,
51,238,187,G,6.57,8.43,11.04,
51,238,204,G,9.68,8.48,10.42,
51,238,221,BG,3.24,8.52,9.81,
51,238,238,BG,6.42,8.57,9.31,
51,238,255,BG,9.79,8.62,8.99,
51,255,0,GY,9.71,8.78,19.01,
51,255,17,GY,9.77,8.78,18.83,
51,255,34,GY,9.88,8.79,18.51,
51,255,51,G,0.04,8.79,18.03,
51,255,68,G,0.25,8.8,17.53,
51,255,85,G,0.54,8.82,16.91,
51,255,102,G,0.91,8.83,16.21,
51,255,119,G,1.38,8.85,15.42,
51,255,136,G,1.97,8.87,14.59,
51,255,153,G,2.75,8.9,13.8,
51,255,170,G,3.7,8.92,12.96,
51,255,187,G,4.82,8.96,12,
51,255,204,G,7.3,8.99,11.23,
51,255,221,BG,0.2,9.04,10.98,
51,255,238,BG,3.52,9.08,10.76,
51,255,255,BG,6.51,9.13,10.82,
68,0,0,YR,2.91,1.04,6.84,
68,0,17,R,9.82,1.06,6.39,
68,0,34,R,3.45,1.12,6.52,
68,0,51,RP,6.65,1.2,7.33,
68,0,68,RP,0.67,1.31,8.58,
68,0,85,P,5.36,1.45,10.25,
68,0,102,P,2.51,1.61,11.94,
68,0,119,P,1,1.79,13.89,
68,0,136,PB,9.98,1.98,16.04,
68,0,153,PB,9.22,2.18,17.56,
68,0,170,PB,8.67,2.39,19.09,
68,0,187,PB,8.27,2.59,20.73,
68,0,204,PB,8.01,2.8,22.43,
68,0,221,PB,7.85,3.01,24.3,
68,0,238,PB,7.68,3.23,25.85,
68,17,0,YR,4.37,1.3,5.28,
68,17,17,YR,1.74,1.33,4.77,
68,17,34,R,5.19,1.37,4.78,
68,17,51,RP,7,1.44,5.58,
68,17,68,RP,0.33,1.54,6.99,
68,17,85,P,5.03,1.66,8.8,
68,17,102,P,2.33,1.81,10.8,
68,17,119,P,0.9,1.97,12.96,
68,17,136,PB,9.9,2.14,14.79,
68,17,153,PB,9.18,2.32,16.41,
68,17,170,PB,8.66,2.51,18.08,
68,17,187,PB,8.28,2.7,19.97,
68,17,221,PB,7.84,3.11,23.55,
68,17,238,PB,7.7,3.31,25.23,
68,34,17,YR,6.17,1.72,3.59,
68,34,34,YR,0.73,1.76,2.99,
68,34,51,RP,8.77,1.82,3.35,
68,34,68,P,9.84,1.89,4.9,
68,34,85,P,4.46,1.99,7.01,
68,34,102,P,1.9,2.11,8.85,
68,34,119,P,0.57,2.24,10.79,
68,34,136,PB,9.7,2.39,12.84,
68,34,153,PB,9.07,2.55,14.71,
68,34,170,PB,8.61,2.72,16.58,
68,34,187,PB,8.29,2.9,18.68,
68,34,204,PB,8.05,3.08,20.7,
68,34,221,PB,7.84,3.27,22.38,
68,34,238,PB,7.7,3.46,24.14,
68,34,255,PB,7.61,3.65,25.95,
68,51,0,Y,5.17,2.21,4.52,
68,51,17,Y,4.09,2.22,3.69,
68,51,34,Y,1.47,2.25,2.52,
68,51,51,YR,2.19,2.29,1.31,
68,51,68,P,9.77,2.35,1.87,
68,51,85,P,2.89,2.42,3.88,
68,51,102,P,0.7,2.52,6.13,
68,51,119,PB,9.77,2.63,8.25,
68,51,136,PB,9.21,2.75,10.44,
68,51,153,PB,8.79,2.88,12.72,
68,51,170,PB,8.47,3.03,14.76,
68,51,187,PB,8.19,3.18,16.72,
68,51,204,PB,7.98,3.34,18.79,
68,51,221,PB,7.83,3.51,20.72,
68,51,238,PB,7.7,3.68,22.74,
68,51,255,PB,7.63,3.86,24.74,
68,68,0,GY,1.18,2.74,5.32,
68,68,17,GY,1.32,2.75,4.61,
68,68,34,GY,1.57,2.77,3.52,
68,68,51,GY,2.14,2.81,2.15,
68,68,68,GY,6.95,2.85,0.51,
68,68,85,PB,6.67,2.91,1.54,
68,68,102,PB,7.76,2.98,3.67,
68,68,119,PB,8.02,3.07,5.91,
68,68,136,PB,8.08,3.17,8.23,
68,68,153,PB,8.1,3.28,10.44,
68,68,170,PB,8.02,3.4,12.68,
68,68,187,PB,7.92,3.53,14.79,
68,68,204,PB,7.82,3.67,16.91,
68,68,221,PB,7.74,3.82,18.95,
68,68,238,PB,7.68,3.97,21.02,
68,68,255,PB,7.61,4.13,22.96,
68,85,0,GY,4.53,3.29,6.79,
68,85,17,GY,4.93,3.3,6.17,
68,85,34,GY,5.47,3.32,5.2,
68,85,51,GY,6.62,3.34,3.98,
68,85,68,GY,9.61,3.38,2.78,
68,85,85,BG,1.35,3.42,1.85,
68,85,102,B,8.46,3.48,2.22,
68,85,119,PB,4.04,3.55,4.07,
68,85,136,PB,5.96,3.63,6.23,
68,85,153,PB,6.72,3.73,8.46,
68,85,170,PB,7.16,3.83,10.75,
68,85,187,PB,7.4,3.94,13.08,
68,85,204,PB,7.49,4.06,15.21,
68,85,221,PB,7.51,4.19,17.1,
68,85,238,PB,7.52,4.32,18.85,
68,85,255,PB,7.52,4.47,20.63,
68,102,0,GY,6.17,3.84,8.12,
68,102,17,GY,6.43,3.85,7.6,
68,102,34,GY,6.94,3.86,6.78,
68,102,51,GY,7.98,3.88,5.74,
68,102,68,GY,9.99,3.91,4.65,
68,102,85,G,3.25,3.95,3.66,
68,102,102,BG,3.31,4,2.97,
68,102,119,B,4.25,4.06,3.23,
68,102,136,PB,0.86,4.12,4.81,
68,102,153,PB,3.98,4.2,6.75,
68,102,170,PB,5.57,4.29,8.8,
68,102,187,PB,6.3,4.38,10.95,
68,102,204,PB,6.75,4.49,13.03,
68,102,221,PB,7.03,4.6,15.04,
68,102,238,PB,7.21,4.72,16.95,
68,102,255,PB,7.33,4.85,18.77,
68,119,0,GY,7.1,4.4,9.42,
68,119,17,GY,7.33,4.4,8.97,
68,119,34,GY,7.81,4.41,8.28,
68,119,51,GY,8.63,4.43,7.39,
68,119,68,G,0.05,4.45,6.41,
68,119,85,G,1.73,4.49,5.39,
68,119,102,G,6.08,4.53,4.53,
68,119,119,BG,4.06,4.57,3.97,
68,119,136,B,2.17,4.63,4.1,
68,119,153,B,8.3,4.7,5.36,
68,119,170,PB,1.98,4.77,7.13,
68,119,187,PB,4.25,4.85,9.12,
68,119,204,PB,5.53,4.94,11.21,
68,119,221,PB,6.17,5.04,13.21,
68,119,238,PB,6.6,5.15,15.04,
68,119,255,PB,6.9,5.26,16.79,
68,136,0,GY,7.81,4.95,10.88,
68,136,17,GY,8.02,4.95,10.54,
68,136,34,GY,8.43,4.96,9.97,
68,136,51,GY,9.07,4.98,9.18,
68,136,68,G,0.09,5,8.26,
68,136,85,G,1.18,5.03,7.21,
68,136,102,G,3.31,5.06,6.36,
68,136,119,G,8.09,5.1,5.54,
68,136,136,BG,4.56,5.15,5.05,
68,136,153,B,1.06,5.21,5.04,
68,136,170,B,6.61,5.27,5.97,
68,136,187,PB,0.45,5.34,7.55,
68,136,204,PB,2.75,5.42,9.34,
68,136,221,PB,4.64,5.51,11.21,
68,136,238,PB,5.57,5.6,13.03,
68,136,255,PB,6.14,5.7,14.75,
68,153,0,GY,8.29,5.5,12.17,
68,153,17,GY,8.46,5.51,11.86,
68,153,34,GY,8.76,5.52,11.34,
68,153,51,GY,9.29,5.53,10.6,
68,153,68,G,0.08,5.55,9.75,
68,153,85,G,0.88,5.57,8.76,
68,153,102,G,2.16,5.6,7.85,
68,153,119,G,4.57,5.63,7,
68,153,136,G,9.46,5.68,6.3,
68,153,153,BG,4.9,5.73,5.81,
68,153,170,B,0.46,5.78,5.77,
68,153,187,B,5.32,5.85,6.55,
68,153,204,B,9.11,5.92,7.99,
68,153,221,PB,1.63,5.99,9.74,
68,153,238,PB,3.5,6.08,11.35,
68,153,255,PB,5.01,6.17,12.94,
68,170,0,GY,8.68,6.06,13.57,
68,170,17,GY,8.8,6.06,13.3,
68,170,34,GY,9.05,6.07,12.84,
68,170,51,GY,9.49,6.08,12.18,
68,170,68,G,0.08,6.1,11.34,
68,170,85,G,0.72,6.12,10.42,
68,170,102,G,1.65,6.14,9.46,
68,170,119,G,3.18,6.17,8.66,
68,170,136,G,5.76,6.21,7.81,
68,170,153,BG,0.52,6.26,7.09,
68,170,170,BG,5.23,6.31,6.62,
68,170,187,B,0.08,6.36,6.58,
68,170,204,B,4.45,6.42,7.15,
68,170,221,B,7.95,6.49,8.34,
68,170,238,PB,0.66,6.57,9.81,
68,170,255,PB,2.46,6.65,11.26,
68,187,0,GY,8.94,6.61,14.78,
68,187,17,GY,9.05,6.62,14.52,
68,187,34,GY,9.26,6.62,14.08,
68,187,51,GY,9.6,6.63,13.46,
68,187,68,G,0.08,6.65,12.71,
68,187,85,G,0.6,6.67,11.88,
68,187,102,G,1.32,6.69,10.96,
68,187,119,G,2.37,6.72,10.12,
68,187,136,G,4.02,6.75,9.33,
68,187,153,G,6.9,6.79,8.55,
68,187,170,BG,1.4,6.83,7.89,
68,187,187,BG,5.62,6.88,7.49,
68,187,204,BG,9.89,6.94,7.43,
68,187,221,B,3.89,7,7.89,
68,187,238,B,7.12,7.07,8.73,
68,187,255,B,9.8,7.14,9.92,
68,204,0,GY,9.17,7.17,16.02,
68,204,17,GY,9.26,7.17,15.79,
68,204,34,GY,9.42,7.18,15.4,
68,204,51,GY,9.71,7.19,14.82,
68,204,68,G,0.12,7.2,14.16,
68,204,85,G,0.59,7.21,13.43,
68,204,102,G,1.15,7.23,12.48,
68,204,119,G,1.93,7.26,11.53,
68,204,136,G,3.1,7.29,10.72,
68,204,153,G,4.68,7.32,9.88,
68,204,170,G,7.87,7.36,9.14,
68,204,187,BG,2.11,7.41,8.51,
68,204,204,BG,5.9,7.46,8.09,
68,204,221,BG,9.81,7.51,7.96,
68,204,238,B,3.42,7.57,8.21,
68,204,255,B,6.3,7.64,8.85,
68,221,0,GY,9.32,7.72,17.04,
68,221,17,GY,9.4,7.72,16.84,
68,221,34,GY,9.54,7.73,16.48,
68,221,51,GY,9.77,7.74,15.94,
68,221,68,G,0.11,7.75,15.32,
68,221,85,G,0.53,7.76,14.71,
68,221,102,G,1.06,7.78,13.98,
68,221,119,G,1.69,7.8,13.03,
68,221,136,G,2.48,7.83,11.99,
68,221,153,G,3.72,7.86,11.21,
68,221,170,G,5.39,7.9,10.38,
68,221,187,G,8.74,7.94,9.72,
68,221,204,BG,2.69,7.98,9.14,
68,221,221,BG,6.15,8.03,8.68,
68,221,238,BG,9.85,8.09,8.45,
68,221,255,B,3.16,8.15,8.57,
68,238,0,GY,9.47,8.27,17.92,
68,238,17,GY,9.53,8.27,17.74,
68,238,34,GY,9.64,8.27,17.42,
68,238,51,GY,9.84,8.28,16.93,
68,238,68,G,0.11,8.29,16.36,
68,238,85,G,0.46,8.3,15.75,
68,238,102,G,0.9,8.32,15.02,
68,238,119,G,1.45,8.34,14.21,
68,238,136,G,2.12,8.37,13.27,
68,238,153,G,3.04,8.39,12.36,
68,238,170,G,4.23,8.43,11.48,
68,238,187,G,6.26,8.46,10.67,
68,238,204,G,9.44,8.5,10.05,
68,238,221,BG,3.1,8.55,9.41,
68,238,238,BG,6.39,8.6,8.91,
68,238,255,BG,9.89,8.65,8.64,
68,255,0,GY,9.56,8.81,18.72,
68,255,17,GY,9.62,8.81,18.54,
68,255,34,GY,9.72,8.81,18.21,
68,255,51,GY,9.89,8.82,17.74,
68,255,68,G,0.11,8.83,17.2,
68,255,85,G,0.39,8.84,16.59,
68,255,102,G,0.76,8.86,15.88,
68,255,119,G,1.22,8.87,15.08,
68,255,136,G,1.81,8.9,14.25,
68,255,153,G,2.56,8.92,13.43,
68,255,170,G,3.53,8.95,12.61,
68,255,187,G,4.67,8.98,11.68,
68,255,204,G,7.01,9.02,11.08,
68,255,221,G,9.96,9.06,10.88,
68,255,238,BG,3.39,9.1,10.68,
68,255,255,BG,6.45,9.15,10.77,
85,0,0,YR,2.58,1.48,7.88,
85,0,17,YR,0.33,1.5,7.53,
85,0,34,R,5.65,1.54,7.46,
85,0,51,R,0.2,1.61,7.92,
85,0,68,RP,4.34,1.69,8.93,
85,0,85,RP,0.07,1.8,10.31,
85,0,102,P,6.11,1.94,12.01,
85,0,119,P,3.5,2.08,13.69,
85,0,136,P,1.86,2.25,15.33,
85,0,153,P,0.76,2.42,16.94,
85,0,170,PB,9.97,2.6,18.65,
85,0,187,PB,9.37,2.78,20.39,
85,0,204,PB,8.94,2.98,22.19,
85,0,221,PB,8.58,3.17,23.74,
85,0,238,PB,8.32,3.37,25.37,
85,0,255,PB,8.13,3.57,27.16,
85,17,0,YR,3.27,1.69,7.07,
85,17,17,YR,1.3,1.71,6.62,
85,17,34,R,6.71,1.74,6.42,
85,17,51,R,0.57,1.8,6.83,
85,17,68,RP,4.09,1.88,7.8,
85,17,85,P,9.78,1.98,9.28,
85,17,102,P,5.9,2.09,10.87,
85,17,119,P,3.34,2.23,12.49,
85,17,136,P,1.76,2.38,14.21,
85,17,153,P,0.71,2.54,15.94,
85,17,187,PB,9.36,2.89,19.72,
85,17,204,PB,8.92,3.07,21.53,
85,17,221,PB,8.58,3.26,23.13,
85,17,238,PB,8.32,3.45,24.82,
85,17,255,PB,8.14,3.64,26.61,
85,34,0,YR,5.09,2.01,6.37,
85,34,17,YR,3.47,2.03,5.73,
85,34,34,R,9.47,2.06,5.05,
85,34,51,R,2.13,2.1,5.06,
85,34,68,RP,4.28,2.17,5.96,
85,34,85,P,9.57,2.25,7.19,
85,34,102,P,5.53,2.35,8.81,
85,34,119,P,3.01,2.47,10.63,
85,34,136,P,1.53,2.6,12.6,
85,34,153,P,0.57,2.75,14.52,
85,34,170,PB,9.86,2.9,16.45,
85,34,187,PB,9.3,3.06,18.47,
85,34,204,PB,8.89,3.23,20.28,
85,34,221,PB,8.56,3.41,22.07,
85,34,238,PB,8.32,3.59,23.89,
85,34,255,PB,8.15,3.77,25.73,
85,51,0,Y,0.11,2.44,5.42,
85,51,17,YR,8.85,2.45,4.71,
85,51,34,YR,6.05,2.47,3.7,
85,51,51,R,9.31,2.51,2.82,
85,51,68,RP,6.62,2.56,3.15,
85,51,85,P,9.35,2.63,4.44,
85,51,102,P,4.84,2.72,6.35,
85,51,119,P,2.37,2.81,8.32,
85,51,136,P,1.06,2.92,10.37,
85,51,153,P,0.27,3.05,12.69,
85,51,170,PB,9.64,3.18,14.6,
85,51,187,PB,9.16,3.33,16.56,
85,51,204,PB,8.79,3.48,18.61,
85,51,221,PB,8.53,3.64,20.53,
85,51,238,PB,8.31,3.8,22.64,
85,51,255,PB,8.16,3.97,24.67,
85,68,0,Y,6.27,2.92,5.61,
85,68,17,Y,5.77,2.93,4.9,
85,68,34,Y,4.54,2.95,3.75,
85,68,51,Y,1.79,2.98,2.38,
85,68,68,YR,2.28,3.02,1.17,
85,68,85,P,9.58,3.08,1.72,
85,68,102,P,3.15,3.14,3.57,
85,68,119,P,1.02,3.22,5.79,
85,68,136,P,0.07,3.32,8.04,
85,68,153,PB,9.55,3.42,10.24,
85,68,170,PB,9.17,3.54,12.54,
85,68,187,PB,8.87,3.66,14.71,
85,68,204,PB,8.61,3.79,16.88,
85,68,221,PB,8.42,3.93,18.94,
85,68,238,PB,8.26,4.08,20.82,
85,68,255,PB,8.12,4.24,22.75,
85,85,0,GY,1.28,3.43,6.28,
85,85,17,GY,1.36,3.44,5.64,
85,85,34,GY,1.5,3.46,4.62,
85,85,51,GY,1.75,3.48,3.34,
85,85,68,GY,2.47,3.51,2.01,
85,85,85,GY,7.15,3.56,0.54,
85,85,102,PB,6.24,3.61,1.48,
85,85,119,PB,7.65,3.68,3.63,
85,85,136,PB,8.06,3.76,5.92,
85,85,153,PB,8.2,3.84,8.25,
85,85,170,PB,8.3,3.94,10.6,
85,85,187,PB,8.31,4.05,12.89,
85,85,204,PB,8.24,4.16,14.96,
85,85,221,PB,8.14,4.29,16.91,
85,85,238,PB,8.07,4.42,18.74,
85,85,255,PB,8.01,4.56,20.54,
85,102,0,GY,4.32,3.96,7.55,
85,102,17,GY,4.56,3.96,7.01,
85,102,34,GY,5.05,3.98,6.12,
85,102,51,GY,5.65,4,5.01,
85,102,68,GY,6.83,4.02,3.8,
85,102,85,GY,9.96,4.06,2.68,
85,102,102,BG,0.96,4.11,1.79,
85,102,119,B,8.05,4.16,2.31,
85,102,136,PB,3.82,4.23,4.21,
85,102,153,PB,5.85,4.3,6.32,
85,102,170,PB,6.69,4.39,8.45,
85,102,187,PB,7.18,4.48,10.65,
85,102,204,PB,7.45,4.58,12.77,
85,102,221,PB,7.62,4.69,14.83,
85,102,238,PB,7.72,4.8,16.82,
85,102,255,PB,7.77,4.93,18.69,
85,119,0,GY,5.9,4.49,8.82,
85,119,17,GY,6.08,4.5,8.36,
85,119,34,GY,6.42,4.51,7.64,
85,119,51,GY,7.03,4.52,6.68,
85,119,68,GY,8.12,4.55,5.61,
85,119,85,G,0.11,4.58,4.57,
85,119,102,G,3.41,4.62,3.59,
85,119,119,BG,3.28,4.66,2.94,
85,119,136,B,3.97,4.72,3.23,
85,119,153,PB,0.58,4.78,4.79,
85,119,170,PB,3.7,4.86,6.72,
85,119,187,PB,5.44,4.94,8.83,
85,119,204,PB,6.23,5.02,10.98,
85,119,221,PB,6.73,5.12,12.92,
85,119,238,PB,7.08,5.22,14.78,
85,119,255,PB,7.33,5.33,16.55,
85,136,0,GY,6.91,5.03,10.29,
85,136,17,GY,7.08,5.03,9.88,
85,136,34,GY,7.38,5.04,9.26,
85,136,51,GY,7.92,5.06,8.45,
85,136,68,GY,8.83,5.08,7.49,
85,136,85,G,0.2,5.1,6.48,
85,136,102,G,1.91,5.14,5.43,
85,136,119,G,6.29,5.18,4.56,
85,136,136,BG,4.19,5.23,4.02,
85,136,153,B,2.12,5.28,4.18,
85,136,170,B,8.1,5.34,5.39,
85,136,187,PB,1.71,5.42,7.12,
85,136,204,PB,3.94,5.49,9.02,
85,136,221,PB,5.37,5.58,10.96,
85,136,238,PB,6.05,5.67,12.82,
85,136,255,PB,6.55,5.77,14.56,
85,153,0,GY,7.56,5.57,11.47,
85,153,17,GY,7.71,5.58,11.17,
85,153,34,GY,7.99,5.59,10.66,
85,153,51,GY,8.47,5.6,9.93,
85,153,68,GY,9.19,5.61,9.05,
85,153,85,G,0.21,5.64,8.09,
85,153,102,G,1.36,5.67,7.07,
85,153,119,G,3.59,5.7,6.24,
85,153,136,G,8.29,5.74,5.43,
85,153,153,BG,4.69,5.79,4.95,
85,153,170,B,1.11,5.85,5.04,
85,153,187,B,6.47,5.91,6.01,
85,153,204,PB,0.21,5.98,7.6,
85,153,221,PB,2.47,6.06,9.36,
